ID товара;Полное наименование;Рейтинг;Цель из Ф4;Необходимое кол-во отзывов с 5*;Количество;5*;4*;3*;2*;1*;Ссылка на товар (url)
233386744;"Фонарь-прожектор рабочий аккумуляторный светодиодный ""ФОТОН"" WPВ-4600";4.9;4;Все ОК;54;53;1;2;0;0;https://www.ozon.ru/product/fonar-prozhektor-rabochiy-akkumulyatornyy-svetodiodnyy-foton-wpv-4600-233386744
233400482;"Фонарь-прожектор рабочий аккумуляторный светодиодный ""ФОТОН"" WPВ-6200";4.9;4;Все ОК;54;53;1;2;0;0;https://www.ozon.ru/product/fonar-prozhektor-rabochiy-akkumulyatornyy-svetodiodnyy-foton-wpv-6200-233400482
233386779;"Фонарь-прожектор рабочий аккумуляторный светодиодный ""ФОТОН"" WPВ-7800";4.9;4;Все ОК;54;53;1;2;0;0;https://www.ozon.ru/product/fonar-prozhektor-rabochiy-akkumulyatornyy-svetodiodnyy-foton-wpv-7800-233386779
309008598;"Фонарь-прожектор аккумуляторный светодиодный ""ФОТОН"" PB-6000";5.0;4;Все ОК;5;5;0;0;0;0;https://www.ozon.ru/product/prozhektor-foton-fonar-prozhektor-akkumulyatornyy-svetodiodnyy-foton-pb-6000-309008598
163045541;Накладной светильник, Настенный светильник Фотон пушлайт светодиодный NB-300А, 1.2W, 0.5 Вт;4.4;4;Все ОК;24;17;3;2;0;2;https://www.ozon.ru/product/fonar-svetilnik-pushlayt-svetodiodnyy-foton-nb-300a-163045541
163046847;Настенный светильник Фотон пушлайт светодиодный WB-200, 0.5 Вт;4.7;4;Все ОК;25;21;3;0;0;1;https://www.ozon.ru/product/fonar-svetilnik-pushlayt-svetodiodnyy-foton-wb-200-163046847
163052794;"Фонарь-светильник (пушлайт) светодиодный ""ФОТОН"" WB-360";4.85;4;Все ОК;12;10;2;0;0;0;https://www.ozon.ru/product/fonar-svetilnik-pushlayt-svetodiodnyy-foton-wb-360-163052794
155764286;Накладной светильник Фотон WL-175;4.1;4;Все ОК;18;11;1;4;1;1;https://www.ozon.ru/product/fonar-svetilnik-pushlayt-svetodiodnyy-foton-wl-175-155764286
196068811;"Фонарь-светильник аккумуляторный светодиодный ""ФОТОН"" NLА-500";4.6;4;Все ОК;19;13;4;2;0;0;https://www.ozon.ru/product/fonar-svetilnik-akkumulyatornyy-svetodiodnyy-foton-nla-500-196068811
163046122;Настенный светильник Фотон для дома, гостиной, 1.2W, 3 Вт;4.8;4;Все ОК;22;19;2;1;0;0;https://www.ozon.ru/product/fonar-svetilnik-svetodiodnyy-foton-wb-150-163046122
159787874;Наручные часы Фотон;4.8;4;Все ОК;218;190;17;7;3;2;https://www.ozon.ru/product/elektronnye-naruchnye-chasy-foton-smeshariki-legenda-o-zolotom-drakone-krosh-159787874
159787876;Наручные часы Фотон;4.8;4;Все ОК;218;190;17;7;3;2;https://www.ozon.ru/product/elektronnye-naruchnye-chasy-foton-smeshariki-legenda-o-zolotom-drakone-nyusha-159787876
157970232;Клей строительный Контакт прозрачный 36 мл, 2 шт.;4.8;4;Все ОК;718;639;44;12;7;18;https://www.ozon.ru/product/epoksidnyy-kley-kontakt-prozrachnyy-2h18-ml-157970232
158285371;Клей строительный Контакт прозрачный 12 мл, 1 шт.;4.8;4;Все ОК;718;639;44;12;7;18;https://www.ozon.ru/product/epoksidnyy-kley-kontakt-prozrachnyy-12-ml-158285371
170398530;"Эпоксидный клей ""КОНТАКТ"", прозрачный, 4 мл.";4.8;4;Все ОК;718;639;44;12;7;18;https://www.ozon.ru/product/epoksidnyy-kley-kontakt-prozrachnyy-4-ml-170398530
158285895;"Эпоксидный клей ""КОНТАКТ"", прозрачный, 6 мл.,";4.8;4;Все ОК;718;639;44;12;7;18;https://www.ozon.ru/product/epoksidnyy-kley-kontakt-prozrachnyy-6-ml-158285895
158325852;Клей Контакт холодная сварка, 50 гр. 50 г, 1 шт.;4.75;4;Все ОК;76;67;5;3;1;1;https://www.ozon.ru/product/epoksidnyy-kley-plastilin-kontakt-holodnaya-svarka-50-gr-158325852
496163364;"Разветвитель электрический (четверник, куб) ""ФОТОН"" АМ 16-4, 16А, ГОСТ";;4;Работа с отзывами;;0;0;0;0;0;https://www.ozon.ru/product/razvetvitel-elektricheskiy-chetvernik-kub-foton-am-16-4-16a-gost-496163364
495865070;"Супер-клей ""КОНТАКТ"" Универсальный с кисточкой, 5 г.";4.75;4;Все ОК;46;41;2;1;0;2;https://www.ozon.ru/product/super-kley-kontakt-universalnyy-s-kistochkoy-5-g-495865070
495866755;"Клей ""КОНТАКТ"" Для ткани, водостойкий, 30 мл.";;4;Работа с отзывами;;0;0;0;0;0;https://www.ozon.ru/product/kley-kontakt-dlya-tkani-vodostoykiy-30-ml-495866755
498394959;Батарейка ФОТОН CR2032 BP3 + кейс;4.9;4;Все ОК;2278;2132;97;14;12;25;https://www.ozon.ru/product/batareyka-foton-cr2032-bp3-keys-498394959
